Gene_ID	level	Log2FC	Size..aa.	Final.Description	X.1st.BLASTp.hit...if.blank..see.next.column.	X.1st.BLASTp.hit...blank.are.real.orphans..	KO.	Name.KEGG	Annotation	X.GO.Terms	GO.Terms	Enzyme.Code	SignalP	ï..Gene_ID	C_T1_Rep1	C_T1_Rep2	C_T1_Rep3	C_T1_Rep4	C_T2_Rep1	C_T2_Rep2	C_T2_Rep3	C_T2_Rep4	protein_ID	transcript_ID
gene_6464	11.5116569192353	-0.142283481760207	641	Misfolded glycoproteins degradation protein	Grosmannia clavigera	Ophiostoma piceae	K10088	OS9; protein OS-9	misfolded glycoproteins degradation protein	2	F:molecular_function; P:biological_process		Y	gene_6493	81	0	0	24	42	8	16	26	1985053	1985307
gene_6465	22.4167974057632	0.696996358372788	943	Fungal specific transcription factor	Colletotrichum fioriniae	Ophiostoma piceae			fungal specific transcription factor	2	F:metal ion binding; P:transcription, DNA-dependent	-	N	gene_6494	34	6	11	33	45	8	19	57	1985054	1985308
gene_6466	9.93652075331148	1.31387839703041	1 105	Putative uncharacterized protein	Grosmannia clavigera	Sporothrix schenckii			hypothetical protein CMQ_6756	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_6495	36	2	6	16	40	0	8	4	1985055	1985309
gene_6467	0.857428286649088	-0.94310720085527	328	Putative uncharacterized protein	Grosmannia clavigera	Ophiostoma piceae			hypothetical protein CMQ_6713	4	C:integral to membrane; F:ATPase activity, coupled to transmembrane movement of substances; P:transmembrane transport; C:plasma membrane		N	gene_6496	3	0	0	0	16	0	0	2	1985056	1985310
gene_6468	15.8596486959065	-0.263823056086486	710	Tryptophan synthase	Grosmannia clavigera	Ophiostoma piceae	K01694	TRP; tryptophan synthase [EC:4.2.1.20]	tryptophan synthase	2	F:tryptophan synthase activity; P:tryptophan biosynthetic process	EC:4.2.1.20	N	gene_6497	34	0	4	49	82	6	12	56	1985057	1985311
gene_6469	1.45299219011037	-0.307846420919832	192	Putative uncharacterized protein	Grosmannia clavigera	Grosmannia clavigera			hypothetical protein CMQ_8295	0	-		N	gene_6498	0	0	0	8	0	0	6	3	1985058	1985312
gene_647	211.876438689342	-1.98106416181922	456	Exoglucanase 1 	Pestalotiopsis fici	Ophiostoma piceae			glycoside hydrolase family 7 protein	4	C:extracellular region; F:cellulose binding; F:cellulose 1,4-beta-cellobiosidase activity; P:cellulose catabolic process	EC:3.2.1.91	Y	gene_648	42	0	18	426	861	349	503	536	1979208	1979462
gene_6470	2.64509177520521	0.837624414941816	155	Protein kinase-like domain	Pestalotiopsis fici	Ophiostoma piceae			protein kinase-like domain	3	F:kinase activity; P:phosphorylation; F:transferase activity, transferring phosphorus-containing groups		N	gene_6499	2	1	2	0	5	2	2	2	1985059	1985313
gene_6471	0.768631835874555	-0.371606710651222	409	Putative uncharacterized protein	Myceliophthora thermophila	Ophiostoma piceae			hypothetical protein MYCTH_2313216	0	-		N	gene_6500	6	0	0	0	6	2	0	0	1985060	1985314
gene_6472	113.697920926951	-0.140888683519353	429	Aspartate aminotransferase	Grosmannia clavigera	Ophiostoma piceae	K14455	GOT2; aspartate aminotransferase, mitochondrial [EC:2.6.1.1]	aspartate aminotransferase	5	F:pyridoxal phosphate binding; P:cellular amino acid metabolic process; P:biosynthetic process; F:L-aspartate:2-oxoglutarate aminotransferase activity; F:L-phenylalanine:2-oxoglutarate aminotransferase activity	EC:2.6.1.1	N	gene_6501	282	6	18	374	232	162	132	227	1985061	1985315
gene_6473	8.47355755117776	-1.14480510142538	598	N-substituted formamide deformylase	Colletotrichum gloeosporioides	Ophiostoma piceae	K07047	Unclassified; Poorly Characterized	amidohydrolase 3	2	F:hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds; F:hydrolase activity		N	gene_6502	13	0	0	25	19	11	13	38	1985062	1985316
gene_6474	3.07750862733136	-0.445658960827352	217	Putative uncharacterized protein	Beauveria bassiana	Beauveria bassiana			hypothetical protein BBA_00787	0	-		N	gene_6503	2	0	2	2	14	1	4	12	1985063	1985317
gene_6475	2.86672255368471	-1.36267447323052	262	Putative uncharacterized protein	Ophiocordyceps sinensis	Ophiocordyceps sinensis			dna-binding protein	0	-		N	gene_6504	3	0	0	6	4	0	8	20	1985064	1985318
gene_6476	8.72097597313467	-1.32906628067637	535	Pantothenate transporter liz1	Aureobasidium pullulans	Ophiostoma piceae			allantoate permease	2	P:transmembrane transport; C:integral to membrane	-	N	gene_6505	37	0	0	8	64	17	10	10	1985065	1985319
gene_6477	0.211261470716199	-0.148366300707392	167	Putative uncharacterized protein	Trichophyton interdigitale	Trichophyton interdigitale			hypothetical protein TESG_03502	0	-		N	gene_6506	0	0	0	1	2	0	0	1	1985066	1985320
gene_6478	6.81182232478459	-0.282996629748739	250	54S ribosomal protein L24, mitochondrial (YmL14/YmL24)	Grosmannia clavigera	Ophiostoma piceae			54s ribosomal protein l24	4	F:structural constituent of ribosome; P:translation; C:ribosome; C:intracellular		N	gene_6507	22	0	2	14	24	0	7	34	1985067	1985321
gene_6479	4.59729544186174	0.413040608287364	766	Pheromone-regulated multispanning membrane protein	Grosmannia clavigera	Ophiostoma piceae			plasma membrane fusion protein prm1	1	C:membrane	-	N	gene_6508	30	0	0	18	4	2	11	4	1985068	1985322
gene_648	13.8084822061824	-1.381228148649	269	White collar 1 protein (WC1)	Zymoseptoria tritici	Ophiostoma piceae			cellulose signaling associated protein envoy	2	P:mycelium development; P:regulation of cellular process	-	N	gene_649	24	0	3	14	53	23	21	44	1979209	1979463
gene_6480	7.58037156336429	-0.478636643176007	216	Charged multivesicular body protein 5 (Chromatin-modifying protein 5)	Grosmannia clavigera	Grosmannia clavigera	K12198	CHMP5, VPS60; charged multivesicular body protein 5	snf7 family protein	4	C:fungal-type vacuole membrane; P:filamentous growth; P:late endosome to vacuole transport via multivesicular body sorting pathway; P:protein transport	-	N	gene_6509	32	0	0	22	23	4	6	39	1985069	1985323
gene_6481	22.240913266838	0.299415373586776	1 009	F-box/WD repeat-containing protein 1A (Epididymis tissue protein Li 2a)	Colletotrichum orbiculare	Ophiostoma piceae			f-box wd-40 repeat-containing protein	0	-		N	gene_6510	84	6	2	40	81	20	20	31	1985070	1985324
gene_6482	26.3928146548701	-0.633781600364421	1 043	Rho guanyl nucleotide exchange factor	Grosmannia clavigera	Ophiostoma piceae	K11236	CDC24; cell division control protein 24	cdc24 calponin	4	F:Rho guanyl-nucleotide exchange factor activity; F:phospholipid binding; C:intracellular; P:regulation of Rho protein signal transduction	-	N	gene_6511	107	0	4	46	136	23	36	63	1985071	1985325
gene_6483	3.44673217997099	0.566839665769126	485	Negative regulator of DNA transposition protein	Grosmannia clavigera	Ophiostoma piceae			negative regulator of dna transposition protein	6	P:regulation of transcription, DNA-dependent; C:chromosome; P:transcription, DNA-dependent; C:nucleus; F:DNA binding; F:molecular_function		N	gene_6512	4	0	4	0	12	0	2	10	1985072	1985326
gene_6484	1.60551852039402	-0.258216736051712	277	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			methyltransferase domain-containing protein	3	F:methyltransferase activity; F:transferase activity; P:methylation		N	gene_6513	2	0	0	8	8	0	0	10	1985073	1985327
gene_6485	1.59141042816414	-0.447988663091783	319	NmrA-like family domain-containing protein DDB_G0286605	Myceliophthora thermophila	Ophiostoma piceae			nucleoside-diphosphate-sugar epimerase	2	F:nucleotide binding; C:cellular_component		N	gene_6514	0	0	0	8	16	2	0	2	1985074	1985328
gene_6486	13.49021440894	-0.239374960612718	525	Siderophore biosynthesis protein	Neurospora crassa	Ophiostoma piceae			siderophore biosynthesis protein	1	F:oxidoreductase activity	-	N	gene_6515	61	0	4	19	50	10	24	23	1985075	1985329
gene_6487	3.85588989925441	-0.18982550286836	472	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			siderophore biosynthesis protein	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_6516	14	0	2	2	14	2	6	10	1985076	1985330
gene_6489	18.3693802278091	-0.207473079677616	673	Putative uncharacterized protein	Gaeumannomyces graminis	Ophiostoma piceae			c2h2 finger domain	3	F:nucleic acid binding; F:zinc ion binding; C:intracellular		N	gene_6517	63	0	6	36	73	13	27	38	1985077	1985331
gene_649	6.20227533863745	-1.72813331572426	465	E3 SUMO-protein ligase nse2 (Non-structural maintenance of chromosomes element 2)	Grosmannia clavigera	Ophiostoma piceae			chromosomal organization and dna repair protein	1	F:zinc ion binding		N	gene_650	16	0	0	6	18	11	20	10	1979210	1979464
gene_6490	2.61130257235713	0.0212306516933438	366	Tyrosine-protein phosphatase yvh1	Chaetomium thermophilum	Ophiostoma piceae	K14819	DUSP12, YVH1; dual specificity phosphatase 12 [EC:3.1.3.16 3.1.3.48]	tyrosine-protein phosphatase yvh1	1	F:hydrolase activity	-	N	gene_6518	16	0	0	8	6	6	0	4	1985078	1985332
gene_6491	6.14102354460881	0.163334328678619	194	Putative uncharacterized protein	Verticillium dahliae	Ophiostoma piceae			hypothetical protein VDAG_03767	0	-		N	gene_6519	19	2	0	12	21	0	2	30	1985079	1985333
gene_6492	37.0551912116671	0.116666198852354	382	Zinc-responsive transcriptional regulator ZAP1	Verticillium dahliae	Ophiostoma piceae			hypothetical protein VDAG_05960	5	F:nucleic acid binding; F:zinc ion binding; C:intracellular; C:kinesin complex; F:microtubule motor activity		N	gene_6520	281	0	9	29	153	11	46	87	1985080	1985334
gene_6493	4.41851668275687	0.489906405768907	1 362	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			hypothetical protein CMQ_6567	3	F:molecular_function; P:biological_process; C:cellular_component		N	gene_6521	26	0	0	20	22	1	6	2	1985081	1985335
gene_6494	5.20487027055615	-0.0761379664435996	100	Putative uncharacterized protein	Sordaria macrospora	Ophiostoma piceae			chch domain-containing protein	1	C:ribosome		N	gene_6522	29	0	2	3	19	9	0	12	1985082	1985336
gene_6495	23.2638291715579	-0.351940332896523	463	Argininosuccinate lyase	Magnaporthe oryzae	Ophiostoma piceae	K01755	argH, ASL; argininosuccinate lyase [EC:4.3.2.1]	argininosuccinate lyase	3	P:arginine biosynthetic process via ornithine; P:mycelium development; F:argininosuccinate lyase activity	EC:4.3.2.1	N	gene_6523	45	6	3	28	48	22	36	69	1985083	1985337
gene_6496	9.06293400789784	0.27431285651919	284	Short-chain dehydrogenase/reductase	Pestalotiopsis fici	Ophiostoma piceae	K06123	AYR1; 1-acylglycerone phosphate reductase [EC:1.1.1.101]	short-chain dehydrogenase	4	P:oxidation-reduction process; F:oxidoreductase activity; P:metabolic process; F:nucleotide binding		N	gene_6524	59	1	2	8	55	0	14	7	1985084	1985338
gene_6497	1.27606222285889	1.17460811667693	479	Major facilitator superfamily transporter	Colletotrichum gloeosporioides	Ophiostoma piceae			major facilitator superfamily transporter	2	C:integral to membrane; P:transmembrane transport		N	gene_6525	2	0	2	0	2	0	0	2	1985085	1985339
gene_6498	98.8486739143602	2.03637097845711	451	NAD-dependent epimerase/dehydratase	Verticillium alfalfae	Verticillium alfalfae			nad-dependent epimerase dehydratase	1	F:nucleotide binding	-	N	gene_6526	75	16	106	160	160	51	32	41	1985086	1985340
gene_6499	12.5881930708766	0.579197220998027	528	4-coumarate-CoA ligase	Verticillium dahliae	Verticillium dahliae	K01897	ACSL, fadD; long-chain acyl-CoA synthetase [EC:6.2.1.3]	4-coumarate- ligase	1	F:catalytic activity	-	N	gene_6527	45	0	2	62	44	14	8	8	1985087	1985341
gene_65	0	0	271	Putative uncharacterized protein	 				---NA---	0	-		N	gene_68	0	0	0	0	0	0	0	0	1978628	1978882
gene_650	27.5885290409978	0.0877907634271349	1 405	Mitochondrial Rho GTPase 1	Grosmannia clavigera	Grosmannia clavigera	K07870	RHOT1, ARHT1; Ras homolog gene family, member T1	catabolite repression protein crec	5	F:nucleotide binding; F:hydrolase activity; C:mitochondrial outer membrane; P:cellular process; P:biological regulation	-	N	gene_651	72	6	5	53	79	19	51	34	1979211	1979465
gene_6500	54.3100476185497	-0.0934976578804189	1 553	Aldehyde dehydrogenase	Verticillium dahliae	Verticillium dahliae			aldehyde dehydrogenase	2	F:oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor; P:oxidation-reduction process	EC:1.2.1.0	N	gene_6528	54	8	21	99	203	48	75	89	1985088	1985342
gene_6501	33.8030636320429	0.675370048942531	454	Homogentisate 1,2-dioxygenase, putative	Macrophomina phaseolina	Macrophomina phaseolina	K00451	HGD, hmgA; homogentisate 1,2-dioxygenase [EC:1.13.11.5]	homogentisate -dioxygenase	4	F:homogentisate 1,2-dioxygenase activity; P:L-phenylalanine catabolic process; P:oxidation-reduction process; P:tyrosine metabolic process	EC:1.13.11.5	N	gene_6529	22	0	34	42	74	42	26	24	1985089	1985343
gene_6502	101.819554903718	1.60158840491104	429	Fumarylacetoacetase	Colletotrichum higginsianum	Colletotrichum higginsianum	K01555	FAH, fahA; fumarylacetoacetase [EC:3.7.1.2]	fumarylacetoacetate hydrolase	2	P:metabolic process; F:hydrolase activity	-	N	gene_6530	108	6	110	176	214	70	12	98	1985090	1985344
gene_6503	15.0782228873782	1.54424911304657	327	Putative uncharacterized protein	Verticillium alfalfae	Verticillium alfalfae			cyclase protein	0	-		N	gene_6531	26	0	18	19	24	18	0	4	1985091	1985345
gene_6504	22.5785149953644	0.339361219745755	425	Salicylate hydroxylase	Verticillium dahliae	Verticillium dahliae			salicylate hydroxylase	2	P:oxidation-reduction process; F:oxidoreductase activity	-	N	gene_6532	40	4	8	52	83	24	26	10	1985092	1985346
gene_6505	41.9200801383139	0.983521049422117	443	Acyl-CoA dehydrogenase	Verticillium dahliae	Ophiostoma piceae			acyl- dehydrogenase	3	F:flavin adenine dinucleotide binding; F:acyl-CoA dehydrogenase activity; P:oxidation-reduction process	EC:1.3.99.3	N	gene_6533	34	4	36	76	64	4	76	40	1985093	1985347
gene_6506	63.9499282944812	-0.14505763997359	517	Pisatin demethylase (CYP532H6)	Verticillium dahliae	Ophiostoma piceae	K00498	CYP11A; cytochrome P450, family 11, subfamily A (cholesterol monooxygenase (side-chain-cleaving)) [EC:1.14.15.6]	pisatin demethylase	10	F:heme binding; P:methylation; F:iron ion binding; F:oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; F:electron carrier activity; F:methyltransferase activity; P:oxidation-reduction process; F:oxidoreductase activity; F:metal ion binding; F:monooxygenase activity	EC:2.1.1.0	N	gene_6534	94	4	28	124	254	49	92	115	1985094	1985348
gene_6506.1	58.4294733721485	-0.607525640099576	592	Putative uncharacterized protein	Nectria haematococca	Nectria haematococca				3	P:regulation of transcription, DNA-dependent; F:sequence-specific DNA binding; F:sequence-specific DNA binding transcription factor activity		N	gene_6535	46	0	28	96	251	38	114	130	1985095	1985349
gene_6507	3.81919334753868	-1.38321140665951	335	Short-chain dehydrogenase/reductase family 16C member 6	Nectria haematococca	Nectria haematococca	K15734	SDR16C5; all-trans-retinol dehydrogenase (NAD+) [EC:1.1.1.105]	short chain dehydrogenase reductase	3	F:oxidoreductase activity; P:oxidation-reduction process; F:nucleotide binding	-	N	gene_6536	2	0	0	10	32	2	8	10	1985096	1985350
gene_6508	2.07984725849032	1.01074136180033	151	Putative uncharacterized protein	Togninia minima	Ophiostoma piceae			transcription factor cmr1	0	-		N	gene_6537	18	0	0	10	4	0	0	6	1985097	1985351
gene_6509	22.5654078305491	-0.61421017205518	1 472	Copper-transporting ATPase 1	Fusarium oxysporum	Fusarium oxysporum			hypothetical protein FOXB_13819	12	C:integral to membrane; C:membrane; P:metal ion transport; P:cation transport; F:ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism; F:hydrolase activity; F:nucleotide binding; F:ATP binding; F:catalytic activity; F:metal ion binding; P:metabolic process; F:hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances		N	gene_6538	26	0	4	76	148	34	22	18	1985098	1985352
gene_651	12.7600747130554	-0.0178024600429447	707	HECT-type ubiquitin ligase-interacting protein creD (Carbon catabolite repressor D)	Grosmannia clavigera	Ophiostoma piceae			arrestin domain-containing protein	3	P:mycelium development; P:cellular process; C:membrane	-	N	gene_652	104	0	0	22	35	14	7	39	1979212	1979466
gene_6510	20.3567668237664	1.14896430486948	530	Major facilitator superfamily transporter	Fusarium oxysporum	Fusarium oxysporum			mfs transporter	2	C:integral to membrane; P:transmembrane transport		N	gene_6539	13	0	24	24	36	14	8	32	1985099	1985353
gene_6511	13.4258790805448	-1.07985057995591	598	O-methylsterigmatocystin oxidoreductase (CYP620T1)	Ajellomyces capsulatus	Ajellomyces capsulatus	K07422	CYP2U; cytochrome P450, family 2, subfamily U	gpi mannosyltransferase	2	F:binding; F:oxidoreductase activity	-	N	gene_6540	42	0	0	30	46	28	8	46	1985100	1985354
gene_6512	46.3927835297414	-1.97125652649615	637	Cellobiose dehydrogenase	Pestalotiopsis fici	Ophiostoma piceae			cellobiose dehydrogenase	5	F:flavin adenine dinucleotide binding; F:oxidoreductase activity, acting on CH-OH group of donors; F:carbohydrate binding; P:carbohydrate catabolic process; P:oxidation-reduction process	-	Y	gene_6541	17	0	10	46	153	118	68	126	1985101	1985355
gene_6513	6.21913749074397	-2.13314768572006	587	Vegetative incompatibility protein Het-E	Trichoderma virens	Ophiostoma piceae			cmgc protein kinase	7	F:kinase activity; F:ATP binding; F:protein kinase activity; P:phosphorylation; F:nucleotide binding; P:protein phosphorylation; F:transferase activity, transferring phosphorus-containing groups		N	gene_6542	12	0	0	4	34	8	7	36	1985102	1985356
gene_6514	2.21091440353788	-1.00240006920681	205	Pre-mRNA-splicing factor SPF27 (Protein BCAS2 homolog)	Grosmannia clavigera	Ophiostoma piceae	K12861	BCAS2; pre-mRNA-splicing factor SPF27	bcas2 family protein	0	-		N	gene_6543	6	0	0	4	20	0	8	0	1985103	1985357
gene_6515	24.8623734660141	-1.51709834213129	401	cAMP-dependent protein kinase regulatory subunit (PKA regulatory subunit)	Grosmannia clavigera	Ophiostoma piceae	K04739	PRKAR; cAMP-dependent protein kinase regulator	camp-dependent protein kinase regulatory subunit	5	F:kinase activity; P:regulation of protein phosphorylation; F:cAMP binding; F:cAMP-dependent protein kinase regulator activity; C:cAMP-dependent protein kinase complex	-	N	gene_6544	78	0	3	16	117	39	48	58	1985104	1985358
gene_6516	43.6518421987895	-0.0370860231865653	434	LEM3 CDC50 family protein	Grosmannia clavigera	Ophiostoma piceae			cdc50 family protein	1	C:membrane	-	N	gene_6545	162	5	11	67	196	30	54	75	1985105	1985359
gene_6517	45.3852836524311	0.840745044213657	1 030	FACT complex subunit spt-16 (Facilitates chromatin transcription complex subunit spt-16)	Grosmannia clavigera	Ophiostoma piceae			transcription elongation complex subunit	5	P:DNA replication; C:chromosome; C:nucleus; P:regulation of transcription, DNA-dependent; P:DNA repair	-	N	gene_6546	97	15	16	75	134	24	34	65	1985106	1985360
